_id,KODEA/CODIGO,UDALERRIA/MUNICIPIO,EKITALDIA /EJERCICIO,HILABETE/MES,DATUAK ERAUZI EGUNA/FECHA EXTRACCION,ARLO FUNTZIONALA/AREA FUNCIONAL,AZALERA (KM2)/EXTENSION (KM2),BIZTANLE ERROLDA/HABITANTES CENSO,JARD EKON  LURZORUA HL GUZTIRA (M2)/SUELO AE  TOTAL SUB(M2),JARD EKON  LURZORUA HL HUTSIK (M2)/SUELO AE  VACANTE SUB(M2),JARD EKON  LURZORUA  LU GUZTIRA (M2)/SUELO AE  TOTAL SUZ(M2),JARD EKON  LURZORUA LU HUTSIK (M2)/SUELO AE  VACANTE SUZ(M2),BIZIT LORZORUA HL GUZTIRA (M2)/SUELO RES  TOTAL SUB(M2),BIZIT LORZORUA HL HUTSIK (M2)/SUELO RES  VACANTE SUB(M2),BIZIT LORZORUA  LU GUZTIRA (M2)/SUELO RES  TOTAL SUZ(M2),BIZIT LORZORUA  LU HUTSIK (M2)/SUELO RES  VACANTE SUZ(M2),HL ETXE  LIBREA GUZTIRA/TOTAL VIV  SUB  LIBRE,HL ETXE  BOE GUZTIRA/TOTAL VIV  SUB  VPO,HL ETXE B BABES BATZ GUZTIRA/TOTAL VIV  SUB  OTRAS PROTEC,BURUTZEKO ETXE  HL/VIVIENDAS POR EJECUTAR SUB,LU ETXE LIBREA GUZTIRA/TOTAL VIV  SUZ  LIBRE,LU ETXE BOE GUZTIRA/TOTAL VIV  SUZ  VPO,LU ETXE  B BABES BATZ GUZTIRA/TOTAL VIV  SUZ  OTRAS PROTEC,BURUTZEKO ETXE LU/VIVIENDAS POR EJECUTAR SUZ,NG ETXE  GUZTIAK/TOTAL VIVIENDAS NR,BURUTZEKO ETXE  LN/VIVIENDAS POR EJECUTAR NR
1242,=001,ABADIÃO,2026,3,2026-08-04 21:59:41,Durango,36,7800,"581980,25","57438,150000000001","445294,60999999999","79434,399999999994","284026,27000000002","9110,8400000000001","241199,51000000001","36409,510000000002",427,23,20,46,614,358,18,235,16,1
1243,=002,ABANTO Y CIERVANA-ABANTO ZIERBENA,2026,3,2026-08-04 21:59:41,Bilbao Metropolitano,16,9353,"579273,40000000002","57767,970000000001","738829,26000000001","487015,34000000003","899810,13","184443,45999999999","297048,78999999998","297048,78999999998",641,202,90,782,411,812,244,1467,0,0
1244,=003,AMOREBIETA-ETXANO,2026,3,2026-08-04 21:59:41,Durango,58,19229,"1306857,71","161403,09","1604436,51","306308,91999999998","900277,57999999996","89871,380000000005","521935,94","209677,87",1260,226,0,492,1678,763,0,1270,140,56
1245,=004,AMOROTO,2026,3,2026-08-04 21:59:41,Gernika-Markina,13,380,"35374,080000000002","7099,7399999999998",0,0,"61916,279999999999","14042,6",0,0,27,0,18,20,0,0,0,0,19,10
1246,=005,ARAKALDO,2026,3,2026-08-04 21:59:41,Llodio,2,170,"70786,130000000005","8745,9599999999991",0,0,"65005,18","15087,440000000001",0,0,0,0,0,23,0,0,0,0,0,0
1247,=006,ARANTZAZU,2026,3,2026-08-04 21:59:41,Igorre,3,434,"3769,9200000000001",0,"27302,779999999999","27302,779999999999","88888,050000000003","15951,889999999999",0,0,45,0,25,13,0,0,0,0,23,13
1248,=007,MUNITIBAR-ARBATZEGI GERRIKAITZ,2026,3,2026-08-04 21:59:41,Gernika-Markina,24,466,0,0,0,0,"59981,660000000003","951,35000000000002",26925,26925,11,0,0,11,0,0,0,29,0,0
1249,=008,ARTZENTALES,2026,3,2026-08-04 21:59:41,Balmaseda-Zalla,36,746,0,0,0,0,"116116,63","18452,130000000001","30077,220000000001","30077,220000000001",37,0,0,37,65,0,0,65,18,0
1250,=009,ARRANKUDIAGA-ZOLLO,2026,3,2026-08-04 21:59:41,Bilbao Metropolitano,22,1043,"138241,17000000001",0,60657,46657,"364936,65000000002","96641,779999999999","21510,330000000002","21510,330000000002",192,0,19,199,15,0,0,15,12,0
1251,=010,ARRIETA,2026,3,2026-08-04 21:59:41,Mungia,14,575,0,0,0,0,"46883,260000000002","9836,8999999999996","37851,790000000001","37851,790000000001",18,0,0,12,73,0,22,95,10,1
1252,=011,ARRIGORRIAGA,2026,3,2026-08-04 21:59:41,Bilbao Metropolitano,16,11680,"591729,09999999998","61238,870000000003","190237,07999999999",0,"555360,71999999997","49310,330000000002","49682,449999999997","47695,139999999999",470,136,9,560,35,65,0,96,0,0
1253,=012,BAKIO,2026,3,2026-08-04 21:59:41,Mungia,16,2868,"34375,220000000001",0,26362,26362,"618951,5","59427,010000000002","1152867,3600000001","1007912,58",320,0,0,136,1238,104,60,1084,10,1
1254,=013,BARAKALDO,2026,3,2026-08-04 21:59:41,Bilbao Metropolitano,24,100200,"922375,25","165893,48999999999","285287,35999999999",4692,"2650155,9700000002","119702,91",312231,29828,8876,1932,401,3701,522,564,0,128,0,0
1255,=014,BARRIKA,2026,3,2026-08-04 21:59:41,Bilbao Metropolitano,7,1596,"18722,549999999999",0,25673,25673,"333950,96000000002","22657,82","91889,330000000002","91889,330000000002",59,12,0,71,255,55,63,373,0,0
1256,=015,BASAURI,2026,3,2026-08-04 21:59:41,Bilbao Metropolitano,6,40323,"1688516,23","79471,360000000001",0,0,"1285698,8999999999","106722,67999999999","18663,389999999999","18663,389999999999",838,754,247,1640,18,48,16,82,3,0
1257,=016,BERANGO,2026,3,2026-08-04 21:59:41,Bilbao Metropolitano,8,8458,"206467,22","32974,480000000003",84424,66103,"866198,93000000005","139936,01999999999",294536,"143396,42000000001",563,377,265,865,341,750,168,736,0,0
1258,=017,BERMEO,2026,3,2026-08-04 21:59:41,Gernika-Markina,33,17104,"193375,70999999999",18435,0,0,"540632,71999999997","53767,580000000002","52124,339999999997","52124,339999999997",450,86,62,438,88,252,96,436,10,0
1259,=018,BERRIATUA,2026,3,2026-08-04 21:59:41,Gernika-Markina,19,1231,"102393,50999999999","10450,65",120744,"62117,540000000001","116649,21000000001","10340,200000000001",0,0,175,20,9,193,0,0,0,0,0,0
1260,=019,BERRIZ,2026,3,2026-08-04 21:59:41,Durango,29,4541,"235080,98999999999",27174,"148203,32999999999","71695,330000000002","185347,82000000001","34174,110000000001","144394,60000000001","23503,599999999999",0,0,0,264,251,0,96,15,45,20
1261,=020,BILBAO,2026,3,2026-08-04 21:59:41,Bilbao Metropolitano,40,346933,"430499,82000000001","51096,980000000003",49709,49709,"11879234,029999999","780994,72400000005",71611,"24189,59",16435,5115,3745,13806,138,173,0,141,8,2
1262,=021,BUSTURIA,2026,3,2026-08-04 21:59:41,Gernika-Markina,20,1698,"4582,5100000000002",0,0,0,"438098,52000000002","46521,139999999999","90896,830000000002","86960,830000000002",244,40,30,117,46,90,0,134,18,10
1263,=022,KARRANTZA HARANA/VALLE DE CARRANZA,2026,3,2026-08-04 21:59:41,Balmaseda-Zalla,137,2741,"15281,879999999999",5898,"44758,529999999999","23340,400000000001","175202,45000000001","28956,009999999998","236869,73000000001","145271,98999999999",164,0,0,92,362,0,0,235,448,60
1264,=023,ARTEA,2026,3,2026-08-04 21:59:41,Igorre,12,752,0,0,"241893,72","51792,879999999997","132688,95000000001",25390,"50951,730000000003","50452,730000000003",153,60,0,138,102,27,0,128,2,0
1265,=024,ZEANURI,2026,3,2026-08-04 21:59:41,Igorre,67,1226,"23262,450000000001",19231,0,0,"145685,20000000001","41159,199999999997","14649,549999999999","11719,549999999999",119,0,32,77,0,0,0,20,143,28
1266,=025,ZEBERIO,2026,3,2026-08-04 21:59:41,Bilbao Metropolitano,47,1080,0,0,0,0,"115075,92","31185,490000000002",0,0,82,0,19,100,0,0,0,0,17,2
1267,=026,DIMA,2026,3,2026-08-04 21:59:41,Igorre,62,1524,"77737,830000000002",0,"31443,5","31443,5","133609,28","13402,57","116477,61","107749,61",71,0,0,71,160,0,30,163,84,15
1268,=027,DURANGO,2026,3,2026-08-04 21:59:41,Durango,10,30165,"347972,06",0,"424990,82000000001","424990,82000000001","1679661,6799999999","231003,54000000001","181902,45000000001","132954,45000000001",2573,763,189,1801,315,307,13,288,0,0
1269,=028,EA,2026,3,2026-08-04 21:59:41,Gernika-Markina,14,858,"9422,6900000000005",3077,9317,9317,"82968,529999999999","13115,700000000001",0,0,35,0,64,75,0,0,0,0,0,0
1270,=029,ETXEBARRI,2026,3,2026-08-04 21:59:41,Bilbao Metropolitano,3,11901,"628584,55000000005",1678,0,0,"490821,70000000001","2567,4000000000001","107651,66",0,1204,410,34,19,0,0,0,0,0,0
1271,=030,ETXEBARRIA,2026,3,2026-08-04 21:59:41,Gernika-Markina,17,700,"231190,89000000001","47387,43",14991,0,"66413,070000000007",8305,8850,8850,0,0,0,26,0,0,0,7,0,0
1272,=031,ELANTXOBE,2026,3,2026-08-04 21:59:41,Gernika-Markina,1,325,0,0,0,0,"32393,150000000001",4329,0,0,71,0,0,71,0,0,0,0,0,0
1273,=032,ELORRIO,2026,3,2026-08-04 21:59:41,Durango,36,7425,"419644,95000000001","48640,550000000003",71145,71145,"555993,90000000002",24025,61830,61830,134,0,37,161,0,0,0,0,29,4
1274,=033,EREÃO,2026,3,2026-08-04 21:59:41,Gernika-Markina,10,283,0,0,0,0,"35267,43","14766,200000000001",42900,42900,29,0,24,28,0,0,0,34,26,7
1275,=034,ERMUA,2026,3,2026-08-04 21:59:41,Eibar,6,15558,"361908,64000000001","23895,470000000001",148750,148750,"475407,62","9520,3999999999996",30337,30337,467,144,65,480,38,82,30,150,0,0
1276,=035,FRUIZ,2026,3,2026-08-04 21:59:41,Mungia,5,594,0,0,0,0,"61286,739999999998","13877,15","38420,589999999997","1178,26",55,0,0,30,0,0,0,0,43,22
1277,=036,GALDAKAO,2026,3,2026-08-04 21:59:41,Bilbao Metropolitano,24,24788,"1530087,0900000001","144255,69","296474,23999999999","252582,72","1369053,95","79459,850000000006","517961,04999999999","490408,92999999999",2264,479,0,389,824,566,0,1214,20,5
1278,=037,GALDAMES,2026,3,2026-08-04 21:59:41,Balmaseda-Zalla,44,835,"51616,769999999997",0,99900,99900,"150674,14999999999",17031,82868,82868,0,0,0,32,0,0,0,80,25,4
1279,=038,GAMIZ-FIKA,2026,3,2026-08-04 21:59:41,Mungia,15,1409,"17392,27",0,0,0,"352915,07000000001","71455,449999999997",75091,75091,210,0,0,191,192,0,0,192,0,0
1280,=039,GARAI,2026,3,2026-08-04 21:59:41,Durango,7,319,0,0,0,0,"27272,549999999999",0,99485,34820,12,15,0,0,0,0,0,6,26,5
1281,=040,GATIKA,2026,3,2026-08-04 21:59:41,Mungia,17,1635,"9076,8099999999995",0,75082,"11242,73","36075,739999999998",12306,"38032,75",0,0,0,0,30,0,0,0,0,64,41
1282,=041,GAUTEGIZ ARTEAGA,2026,3,2026-08-04 21:59:41,Gernika-Markina,13,896,0,0,0,0,"445282,46999999997","93890,970000000001",0,0,124,22,63,124,0,0,0,0,13,1
1283,=042,GORDEXOLA,2026,3,2026-08-04 21:59:41,Balmaseda-Zalla,41,1720,"76611,380000000005","10810,84",0,0,"220708,60000000001","22168,630000000001","40547,400000000001","40547,400000000001",0,0,0,98,98,39,24,161,8,1
1284,=043,GORLIZ,2026,3,2026-08-04 21:59:41,Bilbao Metropolitano,10,6105,"34255,139999999999",0,0,0,"1140007,3899999999","145111,60999999999","29615,279999999999","24748,66",340,36,32,310,43,66,24,128,0,0
1285,=044,GETXO,2026,3,2026-08-04 21:59:41,Bilbao Metropolitano,11,75015,"42942,209999999999","11039,040000000001",0,0,"4701018,25","176617,20999999999",1567471,1567471,1700,775,311,997,1568,605,0,2173,0,0
1286,=045,GUEÃES,2026,3,2026-08-04 21:59:41,Balmaseda-Zalla,41,6728,"214561,70999999999",7532,422028,422028,"775258,73999999999","98597,440000000002","166781,34","161846,34",667,45,122,438,369,0,128,480,0,0
1287,=046,GERNIKA-LUMO,2026,3,2026-08-04 21:59:41,Gernika-Markina,8,16889,"567117,42000000004","114328,89999999999",0,0,"900432,07999999996","37647,470000000001",63060,63060,203,14,0,177,53,99,0,152,0,0
1288,=047,GIZABURUAGA,2026,3,2026-08-04 21:59:41,Gernika-Markina,6,203,"31365,900000000001",0,"28747,040000000001",0,"17678,91","7698,7700000000004",0,0,0,0,0,12,0,0,0,0,7,4
1289,=048,IBARRANGELU,2026,3,2026-08-04 21:59:41,Gernika-Markina,14,685,0,0,0,0,"210071,16",35524,0,0,0,0,0,71,0,0,0,0,53,23
1290,=049,ISPASTER,2026,3,2026-08-04 21:59:41,Gernika-Markina,22,734,"113767,34","54470,010000000002",0,0,"70277,100000000006",23363,"12923,33",0,58,0,0,52,0,0,0,0,11,2
1291,=050,IZURTZA,2026,3,2026-08-04 21:59:41,Durango,4,241,"95455,020000000004",0,90565,"80408,440000000002","43442,540000000001","10954,35",22205,22205,0,15,0,45,0,0,0,14,0,0
1292,=051,LANESTOSA,2026,3,2026-08-04 21:59:41,Balmaseda-Zalla,1,271,0,0,0,0,"113898,3",30568,39000,39000,69,0,24,64,0,0,0,20,0,0
1293,=052,LARRABETZU,2026,3,2026-08-04 21:59:41,Bilbao Metropolitano,21,2056,"167337,39999999999","4266,1899999999996",0,0,"160828,10000000001","17689,299999999999",4067,4067,221,32,0,184,0,0,10,40,0,0
1294,=053,LAUKIZ,2026,3,2026-08-04 21:59:41,Mungia,8,1248,0,0,0,0,"495806,46000000002","22391,66","99813,619999999995","92015,679999999993",104,0,0,36,64,0,0,59,21,16
1295,=054,LEIOA,2026,3,2026-08-04 21:59:41,Bilbao Metropolitano,8,32495,"701166,40000000002","31502,709999999999","558493,90000000002","303051,90000000002",1578207,"148738,60500000001","607848,46999999997","212228,76999999999",2171,749,375,918,1703,1326,340,940,0,0
1296,=055,LEMOA,2026,3,2026-08-04 21:59:41,Igorre,15,3640,"440242,13","40888,07","139958,85000000001","139958,85000000001","362021,07000000001","129923,27","112104,72","108262,48",739,0,0,447,414,68,0,462,46,9
1297,=056,LEMOIZ,2026,3,2026-08-04 21:59:41,Bilbao Metropolitano,18,1370,"404302,90999999997",0,25216,25216,"383806,84999999998","112128,64","157165,28",101766,215,0,54,142,216,0,72,188,0,0
1298,=057,LEKEITIO,2026,3,2026-08-04 21:59:41,Gernika-Markina,1,7186,0,0,6826,6826,"484471,69","18605,93",0,0,164,73,73,254,0,0,0,0,0,0
1299,=058,MALLABIA,2026,3,2026-08-04 21:59:41,Eibar,23,1120,"486180,83000000002","86558,199999999997",132030,"118908,39999999999","63798,199999999997","6703,6899999999996",7900,7900,48,0,68,84,0,28,0,28,0,0
1300,=059,MAÃARIA,2026,3,2026-08-04 21:59:41,Durango,17,538,0,0,22735,22735,"46162,779999999999","14207,41",0,0,81,0,0,81,0,0,0,0,0,0
1301,=060,MARKINA-XEMEIN,2026,3,2026-08-04 21:59:41,Gernika-Markina,45,5056,"146711,56","22564,740000000002","65304,110000000001","65304,110000000001","229058,53","24396,560000000001","17467,130000000001","17467,130000000001",208,30,32,269,42,101,37,180,0,0
1302,=061,MARURI-JATABE,2026,3,2026-08-04 21:59:41,Mungia,16,1100,0,0,0,0,"153877,31","13487,33",163319,"156464,03",0,0,0,17,224,0,0,185,14,7
1303,=062,MENDATA,2026,3,2026-08-04 21:59:41,Gernika-Markina,22,400,0,0,0,0,"79810,910000000003",26250,0,0,35,0,22,34,0,0,0,0,78,24
1304,=063,MENDEXA,2026,3,2026-08-04 21:59:41,Gernika-Markina,6,452,0,0,0,0,"65428,199999999997","3618,2800000000002","17319,130000000001","17319,130000000001",9,4,0,8,54,0,0,54,0,0
1305,=064,MEÃAKA,2026,3,2026-08-04 21:59:41,Mungia,12,775,"3781,6999999999998","1828,47",0,0,"48910,769999999997","5941,6000000000004","20677,75","20677,75",17,0,0,15,54,0,15,69,15,7
1306,=065,UGAO-MIRABALLES,2026,3,2026-08-04 21:59:41,Bilbao Metropolitano,5,4181,"156876,32999999999","71912,139999999999",0,0,"160294,79000000001","14885,43",0,0,251,34,56,287,0,0,0,0,0,0
1307,=066,MORGA,2026,3,2026-08-04 21:59:41,Gernika-Markina,14,429,5594,310,0,0,"91961,690000000002","27236,599999999999",0,0,50,0,4,47,0,0,0,0,16,4
1308,=067,MUXIKA,2026,3,2026-08-04 21:59:41,Gernika-Markina,49,1543,"72648,350000000006",0,798509,"697825,48999999999","52413,309999999998",7700,"93618,479999999996","56992,480000000003",21,0,0,14,136,0,0,69,127,58
1309,=068,MUNDAKA,2026,3,2026-08-04 21:59:41,Gernika-Markina,3,1836,"125048,55",739,0,0,"130545,34","17283,240000000002",0,0,164,0,68,148,0,0,0,0,0,0
1310,=069,MUNGIA,2026,3,2026-08-04 21:59:41,Mungia,44,17772,"726272,76000000001","85354,669999999998","756516,39000000001","490852,39000000001","3767498,5699999998","48999,769999999997","929217,05000000005","411613,12",1184,142,0,247,923,1674,112,1683,281,192
1311,=070,AULESTI,2026,3,2026-08-04 21:59:41,Gernika-Markina,25,638,"10607,700000000001",568,0,0,"59996,129999999997","9686,3400000000001",0,0,91,0,0,90,0,0,0,0,21,0
1312,=071,MUSKIZ,2026,3,2026-08-04 21:59:41,Bilbao Metropolitano,20,7282,"1668797,7",0,"144252,38","96404,380000000005","566028,55000000005","63453,400000000001","129054,28","20559,779999999999",555,835,0,283,108,0,0,16,10,1
1313,=072,OTXANDIO,2026,3,2026-08-04 21:59:41,Ãlava Central,12,1304,"81888,5","39143,93","97453,449999999997","67884,449999999997","210788,29999999999","35323,330000000002","9864,5900000000001","9864,5900000000001",93,0,87,171,20,20,20,60,12,0
1314,=073,ONDARROA,2026,3,2026-08-04 21:59:41,Gernika-Markina,4,8144,"148747,45000000001",0,0,0,"243859,35000000001","10260,17",0,0,504,96,0,100,0,0,0,0,4,0
1315,=074,URDUÃA/ORDUÃA,2026,3,2026-08-04 21:59:41,Llodio,33,4244,"195418,04000000001",55392,287245,"272197,84000000003","785652,18999999994","172166,04000000001","393869,45000000001","386439,45000000001",475,0,0,425,234,0,0,226,0,0
1316,=075,OROZKO,2026,3,2026-08-04 21:59:41,Llodio,102,2736,"68626,979999999996",0,"109608,95","38561,949999999997","402651,59000000003","66870,699999999997",196144,169453,229,0,0,95,388,110,0,368,110,19
1317,=076,SUKARRIETA,2026,3,2026-08-04 21:59:41,Gernika-Markina,1,376,0,0,0,0,"128897,07000000001","39294,550000000003",36705,"24704,450000000001",158,0,0,110,35,0,0,22,0,0
1318,=077,PLENTZIA,2026,3,2026-08-04 21:59:41,Bilbao Metropolitano,5,4528,0,0,0,0,"295993,47999999998","10330,02",787989,0,436,38,98,134,0,0,0,11,0,0
1319,=078,PORTUGALETE,2026,3,2026-08-04 21:59:41,Bilbao Metropolitano,3,45150,"111543,28999999999",0,147930,117164,"1028653,38","95977,139999999999",108774,58863,609,303,115,852,233,549,99,495,0,0
1320,=079,ERRIGOITI,2026,3,2026-08-04 21:59:41,Gernika-Markina,16,499,"1068,6400000000001",0,62336,62336,"108976,84","38043,760000000002","27479,84","27479,84",37,0,6,24,46,0,0,46,15,10
1321,=080,VALLE DE TRAPAGA-TRAPAGARAN,2026,3,2026-08-04 21:59:41,Bilbao Metropolitano,12,11630,"1306411,03","482323,41999999998","318317,10999999999","298220,82000000001","525480,29000000004","85904,5","110409,3","110409,3",878,268,123,843,0,430,138,568,0,0
1322,=081,LEZAMA,2026,3,2026-08-04 21:59:41,Bilbao Metropolitano,16,2363,"13226,190000000001",0,"185088,35000000001","140050,64000000001","103861,39999999999",15779,"57904,790000000001","13204,790000000001",0,100,0,15,0,0,0,16,0,0
1323,=082,SANTURTZI,2026,3,2026-08-04 21:59:41,Bilbao Metropolitano,8,46111,"255984,35000000001","103982,03","225623,54000000001","225623,54000000001","1127158,3999999999","136423,23000000001","41138,879999999997","41138,879999999997",929,231,186,1167,56,122,40,218,0,0
1324,=083,ORTUELLA,2026,3,2026-08-04 21:59:41,Bilbao Metropolitano,7,8644,"147454,60000000001","24053,950000000001","600023,09999999998","442665,95000000001","541780,41000000003","21992,049999999999","124905,96000000001","8765,0499999999993",321,50,76,234,0,632,0,4,0,0
1325,=084,SESTAO,2026,3,2026-08-04 21:59:41,Bilbao Metropolitano,3,28019,"1404617,8500000001","718447,14000000001","5337,1300000000001","5337,1300000000001","790681,31999999995","70213,009999999995",0,0,686,693,578,1070,0,0,0,0,0,0
1326,=085,SOPELA,2026,3,2026-08-04 21:59:41,Bilbao Metropolitano,8,14017,"113650,28",24500,0,0,"962652,10999999999","30744,619999999999","887875,14000000001","354376,64000000001",1235,62,0,119,1605,824,0,1404,0,0
1327,=086,SOPUERTA,2026,3,2026-08-04 21:59:41,Balmaseda-Zalla,42,2827,"61794,589999999997",39459,0,0,"401017,26000000001","60174,040000000001","297262,19","233219,17999999999",161,0,0,112,510,72,0,415,57,14
1328,=087,TRUCIOS-TURTZIOZ,2026,3,2026-08-04 21:59:41,Balmaseda-Zalla,26,524,0,0,30079,24066,"155847,62","13259,700000000001",54878,28991,39,0,0,20,20,0,32,20,25,1
1329,=088,UBIDE,2026,3,2026-08-04 21:59:41,Ãlava Central,2,179,0,0,0,0,"55524,230000000003",8663,0,0,20,24,0,14,0,0,0,0,4,0
1330,=089,URDULIZ,2026,3,2026-08-04 21:59:41,Bilbao Metropolitano,7,6036,"225664,19","33873,699999999997",32498,"28370,93","357962,14000000001","24132,98","282767,73999999999","164515,25",1036,0,48,170,1345,438,53,1075,0,0
1331,=090,BALMASEDA,2026,3,2026-08-04 21:59:41,Balmaseda-Zalla,22,7773,"104147,09",15777,"217755,57999999999","193705,69","445366,21000000002","97663,580000000002","103204,87","103204,87",1314,248,0,975,200,389,40,629,16,6
1332,=091,ATXONDO,2026,3,2026-08-04 21:59:41,Durango,23,1346,"217473,85000000001",61395,66706,66005,"119304,06",40322,0,0,209,0,0,132,0,0,0,0,34,19
1333,=092,BEDIA,2026,3,2026-08-04 21:59:41,Igorre,16,1110,"194590,59",12250,0,0,"52916,169999999998",15133,60520,23994,111,16,36,72,0,0,0,27,18,8
1334,=093,AREATZA,2026,3,2026-08-04 21:59:41,Igorre,9,1277,0,0,72500,72500,"69557,089999999997","15871,6","57902,629999999997","10801,450000000001",177,0,0,132,58,45,0,10,5,0
1335,=094,IGORRE,2026,3,2026-08-04 21:59:41,Igorre,17,4252,"326716,33000000002","106023,09","101635,42","42080,449999999997","174555,73999999999","16847,189999999999","204812,45000000001",94789,271,0,0,106,506,30,35,374,30,20
1336,=095,ZALDIBAR,2026,3,2026-08-04 21:59:41,Durango,11,3051,"147153,79000000001","40822,370000000003",0,0,"196850,01000000001","37566,050000000003",0,0,106,104,101,198,0,0,0,0,0,0
1337,=096,ZALLA,2026,3,2026-08-04 21:59:41,Balmaseda-Zalla,31,8257,"194124,89000000001","14289,67","187247,70999999999","170990,10000000001","540328,83999999997","38341,559999999998","218805,14999999999","139526,89999999999",564,116,0,163,232,214,0,245,38,13
1338,=097,ZARATAMO,2026,3,2026-08-04 21:59:41,Bilbao Metropolitano,10,1602,"274190,45000000001",57039,14949,14949,"185892,98999999999",27268,"68909,399999999994","67582,279999999999",74,0,21,93,77,25,68,167,0,0
1339,=901,DERIO,2026,3,2026-08-04 21:59:41,Bilbao Metropolitano,10,7535,"901408,30000000005",3995,"349474,67999999999","129119,35000000001","310163,40000000002",0,"1903992,95","1690915,3200000001",273,264,0,0,1146,545,503,1452,0,0
1340,=902,ERANDIO,2026,3,2026-08-04 21:59:41,Bilbao Metropolitano,18,24209,"1090722,21","103026,48","773607,43000000005","516853,64000000001","683892,47999999998","103314,3","315789,58000000002","156402,38",1953,298,410,1075,494,908,0,628,88,20
1341,=903,LOIU,2026,3,2026-08-04 21:59:41,Bilbao Metropolitano,15,2240,"383230,89000000001",61403,390908,390908,"202148,04000000001",9371,"220028,03","220028,03",77,0,0,77,590,84,0,674,0,0
1342,=904,SONDIKA,2026,3,2026-08-04 21:59:41,Bilbao Metropolitano,6,4651,"441344,59999999998","33726,790000000001",0,0,"531125,87","32878,110000000001",0,0,566,64,93,571,0,0,0,0,3,1
1343,=905,ZAMUDIO,2026,3,2026-08-04 21:59:41,Bilbao Metropolitano,18,3384,"2190585,4900000002","219322,04000000001","691334,84999999998","607005,07999999996","185032,92000000001",13542,"70159,729999999996","64425,730000000003",229,0,0,103,208,41,167,382,3,0
1344,=906,FORUA,2026,3,2026-08-04 21:59:41,Gernika-Markina,7,950,"17021,02",0,0,0,"90347,460000000006",0,0,0,0,0,0,0,0,0,0,0,5,0
1345,=907,KORTEZUBI,2026,3,2026-08-04 21:59:41,Gernika-Markina,11,463,0,0,0,0,"27946,939999999999",3460,0,0,39,0,0,6,0,0,0,0,37,22
1346,=908,MURUETA,2026,3,2026-08-04 21:59:41,Gernika-Markina,5,314,"42966,110000000001",0,0,0,"129971,31",9645,13820,13820,9,26,4,6,10,0,0,10,0,0
1347,=909,NABARNIZ,2026,3,2026-08-04 21:59:41,Gernika-Markina,11,264,"4707,7299999999996","215,56",2398,2398,"27300,889999999999","7303,71",0,0,0,0,0,32,0,0,0,0,10,0
1348,=910,IURRETA,2026,3,2026-08-04 21:59:41,Durango,18,3830,"533625,45999999996","68793,889999999999","342242,17999999999","37429,870000000003","103514,55","5456,6999999999998","125674,69","123757,37",367,0,0,80,369,61,0,428,21,8
1349,=911,AJANGIZ,2026,3,2026-08-04 21:59:41,Gernika-Markina,7,448,"80848,429999999993","19635,360000000001",0,0,"33133,190000000002",9306,0,0,22,0,10,32,0,0,0,0,9,0
1350,=912,ALONSOTEGI,2026,3,2026-08-04 21:59:41,Bilbao Metropolitano,20,2970,"182392,38",0,35570,35570,"225013,47","56697,339999999997",35806,0,531,62,0,285,0,0,0,0,22,5
1351,=913,ZIERBENA,2026,3,2026-08-04 21:59:41,Bilbao Metropolitano,12,1509,"60932,260000000002",0,0,0,"489541,52000000002","147977,10000000001",268198,"179993,07999999999",245,0,8,246,170,70,0,134,0,0
1352,=914,ARRATZU,2026,3,2026-08-04 21:59:41,Gernika-Markina,10,408,0,0,0,0,"24481,610000000001","2065,0300000000002","6442,5799999999999","6442,5799999999999",5,0,0,5,10,0,5,15,14,6
1353,=915,ZIORTZA-BOLIBAR,2026,3,2026-08-04 21:59:41,Gernika-Markina,18,418,"11875,23",0,0,0,"39046,75","9432,5",32981,32981,33,0,0,33,52,0,0,52,29,4
1354,=916,USANSOLO,2026,3,2026-08-04 21:59:41,Bilbao Metropolitano,7,4591,"185110,62",50266,17930,17930,"216017,14999999999",15375,230223,"215259,88",698,122,0,133,469,282,41,685,9,2
122,=010,ARRIETA,2023,12,2024-05-20 08:00:02,Mungia,14,545,0,0,0,0,"46883,260000000002","11378,9","37851,790000000001","37851,790000000001",18,0,0,12,73,0,22,95,67,9
328,=907,KORTEZUBI,2024,3,2024-07-20 08:00:03,Gernika-Markina,11,453,0,0,0,0,"27946,939999999999",3460,0,0,39,0,0,6,0,0,0,0,0,0
378,=041,GAUTEGIZ ARTEAGA,2024,6,2024-10-20 08:00:03,Gernika-Markina,13,910,0,0,0,0,"445282,46999999997","93890,970000000001",0,0,124,22,63,124,0,0,0,0,0,0
399,=062,MENDATA,2024,6,2024-10-20 08:00:03,Gernika-Markina,22,405,0,0,0,0,"80581,699999999997",26250,0,0,35,0,22,34,0,0,0,0,0,0
